"Placement State","Nationality","Placement City","CY 2010","CY 2011","CY 2012","CY 2013","CY 2014","CY 2015","CY 2016","CY 2017","CY 2018","CY 2019","CY 2020","center"
"Georgia","Iran","Savannah","0","0","0","2","3","12","22","1","0","0","0","[-81.0998,32.0835]"
"Georgia","Iraq","Savannah","0","0","0","20","25","11","1","0","0","0","0","[-81.0998,32.0835]"
"Georgia","Liberia","Savannah","0","0","0","0","0","0","0","0","0","5","0","[-81.0998,32.0835]"
"Georgia","Pakistan","Savannah","0","0","0","0","0","0","4","0","0","0","0","[-81.0998,32.0835]"
"Georgia","Russia","Savannah","0","0","0","0","0","0","0","0","0","2","0","[-81.0998,32.0835]"
"Georgia","Sri Lanka (Ceylon)","Savannah","0","0","0","0","0","0","1","0","0","0","0","[-81.0998,32.0835]"
"Georgia","Sudan","Savannah","0","0","0","0","0","24","0","0","0","0","0","[-81.0998,32.0835]"
"Georgia","Syria","Savannah","0","0","0","0","0","0","65","0","0","0","0","[-81.0998,32.0835]"
"Georgia","Vietnam","Savannah","0","0","0","0","0","0","0","3","0","0","0","[-81.0998,32.0835]"
"Georgia","Burma","Scottdale","0","0","0","6","0","0","1","0","0","0","0","[-84.2641,33.7898]"
"Georgia","Iraq","Scottdale","8","0","0","0","0","0","0","0","0","0","0","[-84.2641,33.7898]"
"Georgia","Burma","Smyrna","0","0","0","0","1","0","0","0","0","0","0","[-84.5147,33.884]"
"Georgia","El Salvador","Smyrna","0","0","0","0","0","0","1","2","1","0","0","[-84.5147,33.884]"
"Georgia","Iran","Smyrna","0","0","1","0","0","0","0","0","0","0","0","[-84.5147,33.884]"
"Georgia","Iraq","Smyrna","0","0","1","0","2","0","0","0","0","0","0","[-84.5147,33.884]"
"Georgia","Afghanistan","Snellville","7","0","0","0","0","1","0","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Bhutan","Snellville","0","0","0","0","0","0","0","1","0","0","0","[-84.0199,33.8573]"
"Georgia","Eritrea","Snellville","0","1","0","0","0","0","0","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Ethiopia","Snellville","0","0","0","0","0","0","1","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Iran","Snellville","0","0","0","0","0","0","1","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Iraq","Snellville","0","0","4","1","12","0","0","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Russia","Snellville","0","0","0","0","1","0","0","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Somalia","Snellville","0","0","0","0","1","0","1","0","0","0","0","[-84.0199,33.8573]"
"Georgia","Burma","Stone  Mountain","0","0","0","0","0","3","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Afghanistan","Stone Mountain","16","0","20","9","5","0","11","5","0","4","0","[-84.1706,33.8081]"
"Georgia","Bhutan","Stone Mountain","91","75","37","3","11","17","13","5","4","4","0","[-84.1706,33.8081]"
"Georgia","Burma","Stone Mountain","158","63","117","32","60","32","42","5","5","2","9","[-84.1706,33.8081]"
"Georgia","Burundi","Stone Mountain","2","0","0","0","0","6","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Central African Republic","Stone Mountain","0","7","0","12","8","9","12","0","0","0","0","[-84.1706,33.8081]"
"Georgia","China","Stone Mountain","0","0","1","0","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Cuba","Stone Mountain","4","3","6","5","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Dem. Rep. Congo","Stone Mountain","72","14","38","9","17","51","118","13","17","11","0","[-84.1706,33.8081]"
"Georgia","El Salvador","Stone Mountain","0","0","0","0","0","0","0","0","0","4","0","[-84.1706,33.8081]"
"Georgia","Eritrea","Stone Mountain","51","20","8","14","5","10","18","17","11","0","0","[-84.1706,33.8081]"
"Georgia","Ethiopia","Stone Mountain","12","7","10","11","12","25","4","11","0","0","1","[-84.1706,33.8081]"
"Georgia","Gambia","Stone Mountain","0","0","0","0","0","1","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Honduras","Stone Mountain","0","0","0","0","0","0","0","0","0","6","0","[-84.1706,33.8081]"
"Georgia","India","Stone Mountain","0","0","0","0","0","0","0","1","0","0","0","[-84.1706,33.8081]"
"Georgia","Iran","Stone Mountain","0","0","3","1","12","2","3","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Iraq","Stone Mountain","54","3","15","33","14","15","16","6","0","0","0","[-84.1706,33.8081]"
"Georgia","Ivory Coast","Stone Mountain","0","0","0","0","0","0","6","6","0","0","0","[-84.1706,33.8081]"
"Georgia","Kuwait","Stone Mountain","0","0","0","1","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Laos","Stone Mountain","7","0","0","0","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Moldova","Stone Mountain","0","0","0","0","2","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Nigeria","Stone Mountain","0","0","0","2","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Pakistan","Stone Mountain","0","0","4","0","5","8","3","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Palestine","Stone Mountain","4","5","5","2","1","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Republic of South Sudan","Stone Mountain","0","0","0","0","0","0","0","0","1","0","0","[-84.1706,33.8081]"
"Georgia","Russia","Stone Mountain","1","0","0","0","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Rwanda","Stone Mountain","7","0","0","0","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Somalia","Stone Mountain","73","49","57","35","44","25","20","10","1","1","0","[-84.1706,33.8081]"
"Georgia","Sri Lanka (Ceylon)","Stone Mountain","7","0","4","0","0","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Sudan","Stone Mountain","11","0","27","14","13","0","1","6","0","1","0","[-84.1706,33.8081]"
"Georgia","Syria","Stone Mountain","0","0","0","0","0","5","98","20","0","0","0","[-84.1706,33.8081]"
"Georgia","Togo","Stone Mountain","0","0","0","0","2","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Uganda","Stone Mountain","0","0","1","0","0","0","0","3","0","0","0","[-84.1706,33.8081]"
"Georgia","Ukraine","Stone Mountain","0","0","0","0","0","0","0","0","0","7","0","[-84.1706,33.8081]"
"Georgia","Vietnam","Stone Mountain","4","0","4","0","2","0","0","0","0","0","0","[-84.1706,33.8081]"
"Georgia","Burma","Sugar Hill","0","0","0","0","0","6","0","0","0","0","0","[-84.068226,34.069643]"
"Georgia","El Salvador","Sugar Hill","0","0","0","0","0","0","0","0","1","1","0","[-84.068226,34.069643]"
"Georgia","Honduras","Sugar Hill","0","0","0","0","0","0","0","0","3","0","0","[-84.068226,34.069643]"
"Georgia","Burma","Suwanee","3","0","0","0","0","4","1","0","0","0","0","[-84.0713,34.0515]"
"Georgia","Eritrea","Suwanee","0","0","0","0","1","0","0","0","0","0","0","[-84.0713,34.0515]"
"Georgia","Iran","Suwanee","0","0","0","0","0","5","0","0","0","0","0","[-84.0713,34.0515]"
"Georgia","Iraq","Suwanee","0","0","0","0","7","0","0","0","0","0","0","[-84.0713,34.0515]"
"Georgia","Afghanistan","Tucker","0","0","0","0","0","1","0","0","1","4","0","[-84.2168,33.8544]"
"Georgia","Bhutan","Tucker","0","0","0","0","10","6","15","0","0","0","0","[-84.2168,33.8544]"
"Georgia","Burma","Tucker","6","1","1","5","18","11","13","2","0","0","0","[-84.2168,33.8544]"
"Georgia","El Salvador","Tucker","0","0","0","0","0","0","0","0","2","0","0","[-84.2168,33.8544]"
"Georgia","Eritrea","Tucker","0","1","1","0","0","1","0","0","0","0","0","[-84.2168,33.8544]"
"Georgia","Iran","Tucker","0","0","0","0","1","0","0","0","0","0","0","[-84.2168,33.8544]"
"Georgia","Iraq","Tucker","0","0","6","29","7","0","6","0","0","0","0","[-84.2168,33.8544]"
